ID	Relation	Parent	Term	Ontology	Parent.Term
GO:0102385	isa	GO:0016838	patchoulol synthase activity	MF	carbon-oxygen lyase activity, acting on phosphates
GO:0102386	isa	GO:0016616	phenylacetaldehyde reductase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102387	isa	GO:0016747	2-phenylethanol acetyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102388	isa	GO:0004553	UDP-N,N'-diacetylbacillosamine 2-epimerase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102389	isa	GO:0016628	polyprenol reductase activity	MF	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
GO:0102390	isa	GO:0052689	mycophenolic acid acyl-glucuronide esterase activity	MF	carboxylic ester hydrolase activity
GO:0102391	isa	GO:0031956	decanoate-CoA ligase activity	MF	medium-chain fatty acid-CoA ligase activity
GO:0102392	isa	GO:0016878	decanoate-[HmqF protein] ligase activity	MF	acid-thiol ligase activity
GO:0102394	isa	GO:0016616	4-hydroxy-L-isoleucine dehydrogenase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102395	isa	GO:0016702	9-cis-beta-carotene 9',10'-cleavage oxygenase activity	MF	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
GO:0102396	isa	GO:0016702	9-cis-10'-apo-beta-carotenal cleavage oxygenase activity	MF	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
GO:0102398	isa	GO:0008168	dTDP-3-amino-4-oxo-2,3,6-trideoxy-alpha-D-glucose N-methyltransferase activity	MF	methyltransferase activity
GO:0102399	isa	GO:0008168	dTDP-3-N-methylamino-4-oxo-2,3,6-trideoxy-alpha-D-glucose N-methyltransferase activity	MF	methyltransferase activity
GO:0102400	isa	GO:0008168	dTDP-3-amino-4-oxo-2,3,6-trideoxy-alpha-D-glucose N,N-dimethyltransferase activity	MF	methyltransferase activity
GO:0102402	isa	GO:0004553	2-phenylethyl 6-O-beta-D-xylopyranosyl-beta-D-glucopyranoside glucosidase (Yabukita) activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102404	isa	GO:0004553	linalyl 6-O-alpha-L-arabinopyranosyl-beta-D-glucopyranoside glucosidase (Yabukita) activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102405	isa	GO:0016709	(+)-taxifolin 5'-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102406	isa	GO:0016747	omega-hydroxypalmitate O-sinapoyl transferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102410	isa	GO:0016758	quercetin-4',3-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102411	isa	GO:0016758	quercetin-3,4'-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102412	isa	GO:0016838	valerena-4,7(11)-diene synthase activity	MF	carbon-oxygen lyase activity, acting on phosphates
GO:0102413	isa	GO:0004553	6-O-methyl-deacetylisoipecoside beta-glucosidase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102414	isa	GO:0016758	quercetin-3-O-glucoside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102415	isa	GO:0016758	quercetin gentiobioside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102416	isa	GO:0016758	quercetin gentiotrioside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102417	isa	GO:0016758	apigenin-7-O-glucoside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102418	isa	GO:0016758	luteolin-7-O-glucoside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102420	isa	GO:0016747	sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102421	isa	GO:0016758	curcumin-4'-O-beta-D-gentiobioside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102422	isa	GO:0016758	curcumin-4'-O-beta-D-gentiotrioside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102423	isa	GO:0016758	(+)-sesaminol 2-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102424	isa	GO:0016758	sesaminol-2-O-gentiobioside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102425	isa	GO:0016758	myricetin 3-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102426	isa	GO:0016758	myricetin-3-O-glucoside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102427	isa	GO:0016709	allocryptopine 6-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102428	isa	GO:0016758	kaempferol-3-O-glucoside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102429	isa	GO:0016758	genistein-3-O-glucoside 1,6-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102431	isa	GO:0004497	acyl-lipid omega-(9-4) desaturase activity	MF	monooxygenase activity
GO:0102431	isa	GO:0016717	acyl-lipid omega-(9-4) desaturase activity	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
GO:0102432	isa	GO:0008168	quercetin 7-O-methyltransferase activity	MF	methyltransferase activity
GO:0102433	isa	GO:0016714	phenylalanine 4-hydroxylase (N10-formyl-tetrahydrofolate dependent) activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen
GO:0102434	isa	GO:0016836	pterin-4alpha-carbinolamine dehydratase activity	MF	hydro-lyase activity
GO:0102435	isa	GO:0008168	myricetin 7-O-methyltransferase activity	MF	methyltransferase activity
GO:0102436	isa	GO:0008168	7-methylmyricetin 4'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102438	isa	GO:0008168	laricitrin 4'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102439	isa	GO:0008168	3',4',5'-trimethylmyricetin 7-O-methyltransferase activity	MF	methyltransferase activity
GO:0102440	isa	GO:0008168	3',4',5'-trimethylmyricetin 3-O-methyltransferase activity	MF	methyltransferase activity
GO:0102441	isa	GO:0008168	syringetin 7-O-methyltransferase activity	MF	methyltransferase activity
GO:0102442	isa	GO:0008168	syringetin 3-O-methyltransferase activity	MF	methyltransferase activity
GO:0102443	isa	GO:0016616	L-2-hydroxycarboxylate dehydrogenase (NAD+) activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102444	isa	GO:0008168	isorhamnetin 3-O-methyltransferase activity	MF	methyltransferase activity
GO:0102445	isa	GO:0008168	3-methylquercetin 3'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102446	isa	GO:0008168	rhamnetin 3-O-methyltransferase activity	MF	methyltransferase activity
GO:0102447	isa	GO:0008168	rhamnetin 3'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102448	isa	GO:0008168	rhamnetin 4'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102449	isa	GO:0008168	kaempferol 3-O-methyltransferase activity	MF	methyltransferase activity
GO:0102450	isa	GO:0008168	kaempferide 7-O-methyltransferase activity	MF	methyltransferase activity
GO:0102451	isa	GO:0008168	kaempferide 3-O-methyltransferase activity	MF	methyltransferase activity
GO:0102452	isa	GO:0016747	bisdemethoxycurcumin synthase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102453	isa	GO:0016747	anthocyanidin 3-O-glucoside 6''-O-acyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102454	isa	GO:0016758	cyanidin 3-O-galactosyltransferase activity	MF	hexosyltransferase activity
GO:0102455	isa	GO:0016758	anthocyanidin 3-O-glucoside 2''-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102456	isa	GO:0016758	cyanidin 3-O-glucoside 5-O-glucosyltransferase (sinapoyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102457	isa	GO:0016758	cyanidin 3-O-glucoside 7-O-glucosyltransferase (vanilloyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102458	isa	GO:0016758	cyanidin 3-O-glucoside 5-O glucosyltransferase (vanilloyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102459	isa	GO:0017110	8-oxo-dADP diphosphate phosphatase activity	MF	nucleoside diphosphate phosphatase activity
GO:0102460	isa	GO:0016758	kaempferol 3-gentiobioside 7-O-rhamnosyltransferase activity	MF	hexosyltransferase activity
GO:0102461	isa	GO:0016758	kaempferol 3-sophoroside 7-O-rhamnosyltransferase activity	MF	hexosyltransferase activity
GO:0102462	isa	GO:0016758	quercetin 3-sophoroside 7-O-rhamnosyltransferase activity	MF	hexosyltransferase activity
GO:0102463	isa	GO:0016758	quercetin 3-gentiobioside 7-O-rhamnosyltransferase activity	MF	hexosyltransferase activity
GO:0102464	isa	GO:0016709	zeaxanthin 2-beta-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102465	isa	GO:0016709	zeaxanthin 2,2'-beta-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102466	isa	GO:0016709	beta-carotene 2,2'-beta-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102467	isa	GO:0016758	scutellarein 7-O-glucuronosyltransferase activity	MF	hexosyltransferase activity
GO:0102468	isa	GO:0016758	wogonin 7-O-glucuronosyltransferase activity	MF	hexosyltransferase activity
GO:0102469	isa	GO:0016709	naringenin 2-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102470	isa	GO:0016758	6C-naringenin dibenzoylmethane tautomer glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102471	isa	GO:0016836	2-hydroxynaringenin-6C-glucoside dehydratase activity	MF	hydro-lyase activity
GO:0102472	isa	GO:0016709	eriodictyol 2-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102473	isa	GO:0016758	eriodictyol dibenzoylmethane tautomer 8C-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102474	isa	GO:0016758	eriodictyol dibenzoylmethane tautomer 6C-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102475	isa	GO:0016836	2-hydroxyeriodictyol 6C-glucoside dehydratase activity	MF	hydro-lyase activity
GO:0102476	isa	GO:0016709	pinocembrin 2-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102477	isa	GO:0016836	2,5,7-trihydroxyflavanone 6C-glucoside dehydratase activity	MF	hydro-lyase activity
GO:0102478	isa	GO:0004553	beta-L-arabinofuranosidase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102479	isa	GO:0016758	quercetin 3-O-beta:-D-galactosyltransferase activity	MF	hexosyltransferase activity
GO:0102480	isa	GO:0016814	5-fluorocytosine deaminase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines
GO:0102481	isa	GO:0016823	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase activity	MF	hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances
GO:0102482	isa	GO:0016861	5-deoxy-D-glucuronate isomerase activity	MF	intramolecular oxidoreductase activity, interconverting aldoses and ketoses
GO:0102483	isa	GO:0004553	scopolin beta-glucosidase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102484	isa	GO:0016758	esculetin glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102493	isa	GO:0016758	wogonin 7-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102494	isa	GO:0016706	GA20 2,3-desaturase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102495	isa	GO:0016706	GA5 3beta-hydroxylase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102496	isa	GO:0016706	GA5 2,3 epoxidase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102497	isa	GO:0016616	scyllo-inositol dehydrogenase (NADP+) activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102498	isa	GO:0090599	maltose glucosidase activity	MF	alpha-glucosidase activity
GO:0102499	isa	GO:0016758	SHG alpha-glucan phosphorylase activity	MF	hexosyltransferase activity
GO:0102500	isa	GO:0016758	beta-maltose 4-alpha-glucanotransferase activity	MF	hexosyltransferase activity
GO:0102501	isa	GO:0016616	D-fructuronate reductase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102502	isa	GO:0033840	ADP-glucose-starch glucosyltransferase activity	MF	NDP-glucose-starch glucosyltransferase activity
GO:0102504	isa	GO:0016758	luteolinidin 5-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102505	isa	GO:0016758	apigeninidin 5-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102506	isa	GO:0016758	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102507	isa	GO:0016758	cyanidin 3-O-glucoside 7-O-glucosyltransferase (hydroxybenzoly-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102508	isa	GO:0004553	cyanidin 3,7-diglucoside glucosidase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102509	isa	GO:0004553	cyanidin 3,5-diglucoside glucosidase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102510	isa	GO:0016758	pelargonidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102511	isa	GO:0016758	pelargonidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102512	isa	GO:0016758	delphinidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102513	isa	GO:0016758	delphinidin 3-O-glucoside 5-O-glucosyltransferase (vanilloyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102514	isa	GO:0016758	cyanidin 3-O-glucoside 7-O-glucosyltransferase (feruloyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102515	isa	GO:0016758	pelargonidin 3-O-glucoside 7-O-glucosyltransferase (feruloyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102516	isa	GO:0016758	delphinidin 3-O-glucoside 7-O-glucosyltransferase (feruloyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102517	isa	GO:0016709	oleate 12-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102518	isa	GO:0016709	(11Z)-eicosenoate 14-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102520	isa	GO:0016791	L-threonine O-3-phosphate phosphatase activity	MF	phosphatase activity
GO:0102521	isa	GO:0016833	tRNA-4-demethylwyosine synthase activity	MF	oxo-acid-lyase activity
GO:0102521	isa	GO:0140101	tRNA-4-demethylwyosine synthase activity	MF	catalytic activity, acting on a tRNA
GO:0102522	isa	GO:0016765	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0102522	isa	GO:0140101	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	MF	catalytic activity, acting on a tRNA
GO:0102523	isa	GO:0016628	2-chloroacrylate reductase activity	MF	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
GO:0102524	isa	GO:0016706	tRNA(Phe) (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102524	isa	GO:0140101	tRNA(Phe) (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity	MF	catalytic activity, acting on a tRNA
GO:0102525	isa	GO:0016706	2-oxoglutarate, L-arginine oxygenase (succinate-forming) activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102526	isa	GO:0008168	8-demethylnovobiocic acid C8-methyltransferase activity	MF	methyltransferase activity
GO:0102527	isa	GO:0016880	8-demethylnovobiocate synthase activity	MF	acid-ammonia (or amide) ligase activity
GO:0102528	isa	GO:0008168	7,8,4'-trihydroxyflavone methyltransferase activity	MF	methyltransferase activity
GO:0102529	isa	GO:0008168	apigenin 7-O-methyltransferase activity	MF	methyltransferase activity
GO:0102530	isa	GO:0052689	aclacinomycin T methylesterase activity	MF	carboxylic ester hydrolase activity
GO:0102531	isa	GO:0016791	ecdysteroid-phosphate phosphatase activity	MF	phosphatase activity
GO:0102532	isa	GO:0016709	genkwanin 6-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102533	isa	GO:0008168	genkwanin 4'-O-methyltransferase activity	MF	methyltransferase activity
GO:0102534	isa	GO:0016709	apigenin-7,4'-dimethyl ether 6-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102535	isa	GO:0008168	ladanein 6-O-methyltransferase activity	MF	methyltransferase activity
GO:0102536	isa	GO:0016709	sakuranetin 6-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102537	isa	GO:0016791	ecdysone-phosphate phosphatase activity	MF	phosphatase activity
GO:0102538	isa	GO:0016616	UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102539	isa	GO:0016616	UDP-N-acetyl-alpha-D-fucosamine dehydrogenase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102540	isa	GO:0016857	D-mannose 6-phosphate 1-epimerase activity	MF	racemase and epimerase activity, acting on carbohydrates and derivatives
GO:0102541	isa	GO:0016857	D-galactose 6-phosphate 1-epimerase activity	MF	racemase and epimerase activity, acting on carbohydrates and derivatives
GO:0102542	isa	GO:0052689	aclacinomycin A methylesterase activity	MF	carboxylic ester hydrolase activity
GO:0102543	isa	GO:0052689	epsilon-rhodomycinone methylesterase activity	MF	carboxylic ester hydrolase activity
GO:0102544	isa	GO:0016646	ornaline synthase activity	MF	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor
GO:0102545	isa	GO:0052689	phosphatidyl phospholipase B activity	MF	carboxylic ester hydrolase activity
GO:0102546	isa	GO:0016803	mannosylglycerate hydrolase activity	MF	ether hydrolase activity
GO:0102547	isa	GO:0016803	glucosylglycerate hydrolase activity	MF	ether hydrolase activity
GO:0102549	isa	GO:0052689	1-18:1-2-16:0-monogalactosyldiacylglycerol lipase activity	MF	carboxylic ester hydrolase activity
GO:0102550	isa	GO:0008168	2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity	MF	methyltransferase activity
GO:0102551	isa	GO:0016765	homogentisate geranylgeranyl transferase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0102556	isa	GO:0016709	dammarenediol 12-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102557	isa	GO:0016709	protopanaxadiol 6-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102559	isa	GO:0008168	protein-(glutamine-N5) methyltransferase activity	MF	methyltransferase activity
GO:0102560	isa	GO:0008081	5-phospho-alpha-D-ribose 1,2-cyclic phosphate 1-phosphohydrolase activity	MF	phosphoric diester hydrolase activity
GO:0102561	isa	GO:0008081	D-ribose 2,5-bisphosphate 2-phosphohydrolase activity	MF	phosphoric diester hydrolase activity
GO:0102562	isa	GO:0016763	hydroxyproline O-arbinofuranose transferase activity	MF	pentosyltransferase activity
GO:0102563	isa	GO:0016709	aurachin C monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102564	isa	GO:0016803	aurachin C epoxide hydrolase/isomerase activity	MF	ether hydrolase activity
GO:0102566	isa	GO:0016616	1-acyl dihydroxyacetone phosphate reductase activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0102569	isa	GO:0016706	FR-33289 synthase activity	MF	2-oxoglutarate-dependent dioxygenase activity
GO:0102570	isa	GO:0008483	tyrosine:phenylpyruvate aminotransferase activity	MF	transaminase activity
GO:0102571	isa	GO:0004553	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0102572	isa	GO:0016811	N-glutamylanilide hydrolase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0102573	isa	GO:0016765	aminodeoxyfutalosine synthase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0102577	isa	GO:0016831	3-oxo-palmitate decarboxylase activity	MF	carboxy-lyase activity
GO:0102580	isa	GO:0016763	cyanidin 3-O-glucoside 2-O''-xylosyltransferase activity	MF	pentosyltransferase activity
GO:0102581	isa	GO:0016747	cyanidin 3-O-glucoside-p-coumaroyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102582	isa	GO:0016763	cyanidin 3-O-p-coumaroylglucoside 2-O''-xylosyltransferase activity	MF	pentosyltransferase activity
GO:0102583	isa	GO:0016747	cyanidin 3-O-glucoside-(2''-O-xyloside) 6''-O-acyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102584	isa	GO:0016758	cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-coumaroyl) glucoside] 5-O-glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102585	isa	GO:0016747	cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-coumaroyl) glucoside] 5-O-glucoside malonyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102586	isa	GO:0016747	cyanidin 3-O-[2''-O-(2''-O-(sinapoyl) xylosyl) 6''-O-(p-coumaroyl) glucoside] 5-O-[6''-O-(malonyl) glucoside] sinapoyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102587	isa	GO:0016758	cyanidin 3-O-[2''-O-(2''-O-(sinapoyl) xylosyl) 6''-O-(p-O-(glucosyl)-p-coumaroyl) glucoside] 5-O-[6''-O-(malonyl) glucoside] sinapoylglucose glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102588	isa	GO:0016747	cyanidin 3-O-glucoside 6''-O-malonyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102589	isa	GO:0016747	cyanidin 3-O-glucoside 3'',6''-O-dimalonyltransferase activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102590	isa	GO:0016758	delphinidin 3-O-rutinoside 7-O-glucosyltransferase (acyl-glucose dependent) activity	MF	hexosyltransferase activity
GO:0102591	isa	GO:0016747	delphinidin 7-O-glucoside acyltransferase (acyl-glucose dependent) activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102592	isa	GO:0016747	delphinidin 7-O-(6-O-(4-O-(glucosyl)-oxybenzoyl)-glucoside) acyltransferase (acyl-glucose dependent activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102593	isa	GO:0016758	UDP-glucose: N-methylanthranilate glucosyltransferase activity	MF	hexosyltransferase activity
GO:0102594	isa	GO:0016747	cyanidin 7-O-glucoside acyltransferase(acyl-glucose dependent) activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102595	isa	GO:0016747	cyanidin 7-O-(6-O-(4-O-(glucosyl)-oxybenzoyl)-glucoside) acyltransferase (acyl-glucose dependent) activity	MF	acyltransferase activity, transferring groups other than amino-acyl groups
GO:0102596	isa	GO:0016709	cytochrome P450 dependent ent-sandaracopimaradiene 3-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102597	isa	GO:0016709	3alpha-hydroxy-ent-sandaracopimardiene 9-beta-monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102598	isa	GO:0016709	3alpha-hydroxy-ent-sandaracopimardiene 7-beta-monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102599	isa	GO:0016709	cytochrome P450 dependent beta-amyrin 12,13beta-epoxidase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102600	isa	GO:0016709	cytochrome P450 dependent 12,13beta-epoxy-beta-amyrin hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102601	isa	GO:0016709	cytochrome P450 dependent beta-amyrin 16beta-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102602	isa	GO:0016709	cytochrome P450 dependent 16beta-hydroxy-beta-amyrin epoxidase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102603	isa	GO:0008168	12-demethyl-elloramycin C12a O-methyltransferase activity	MF	methyltransferase activity
GO:0102605	isa	GO:0016709	cyclooctat-9-en-5,7-diol C18-monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102606	isa	GO:0016709	octat-9-en-7-ol 5-monooxygenase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102607	isa	GO:0016709	3beta-hydroxy-12,15-cassadiene-11-one 2-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0102608	isa	GO:0008168	tetracenomycin B3 8-O-methyl transferase activity	MF	methyltransferase activity
GO:0102610	isa	GO:0016758	(+)-secoisolariciresinol glucosyltransferase activity	MF	hexosyltransferase activity
